N,P,K,temperature,humidity,ph,rainfall,label
112,46,97,26.334129043761898,58.98419415141907,6.18371950085505,187.97641588774314,orange
113,43,112,17.437853690233087,52.23225170876144,7.480262435412202,162.99198604223255,orange
118,32,94,27.18140136992043,58.2111967243803,5.860028942640357,155.66585534927208,orange
105,40,95,19.349766283880655,50.87356537904455,6.39558016998691,182.95618578114372,orange
109,38,111,28.94458348087447,64.70227514344664,7.1036292324435735,139.26362372501356,orange
97,45,113,22.946908394568567,54.64404998072685,7.391065544540469,129.5654200250945,orange
111,46,80,25.94277321067868,64.81565339284825,6.567107292696647,189.2111291650184,orange
106,37,89,16.295979355934033,62.724444714217015,6.6140259605625,177.93689629834375,orange
108,45,109,18.430058835124797,65.47317757208575,6.388180894192853,163.3507943866295,orange
116,48,95,29.73110557596407,55.93303269877818,5.823263028198964,179.36114556179547,orange
101,36,85,21.033381866142193,59.9534697852508,5.678183792069653,165.06264512586162,orange
115,30,82,29.68962335322271,65.17352110232196,6.1138319862805,105.20597327099863,orange
113,32,81,20.18204888500894,65.85367371898296,5.94906483455248,188.2924403767186,orange
91,46,106,26.56379876932881,63.13492166435987,7.193146192185068,152.99983423653745,orange
103,48,109,26.747043988072267,61.415688391061266,7.15867430456727,161.80497839962487,orange
84,43,91,23.989920909090863,65.41973647730535,6.604779471899861,193.08160457074501,orange
93,31,109,22.154961235101265,68.55669770997486,5.672775447192288,110.6031642661233,orange
93,31,100,17.425640880755296,62.14395932034092,7.166239646466961,151.81843210017774,orange
106,38,83,27.527057724105113,65.32853885156726,5.787996840259458,144.62998208906538,orange
82,44,98,25.883915785185934,61.834658040010645,6.063899175989859,158.70226214982924,orange
82,34,86,18.684008273170125,69.03560435051243,6.63640682930716,190.68583522809914,orange
97,37,88,20.25159486454461,53.515482818588325,6.141272408367203,174.9773493121994,orange
115,30,102,16.927035277739634,52.19498984718182,6.567087651976558,102.58615713415544,orange
119,49,93,19.72086196199065,51.153203837374356,6.77322807513521,183.8388045591424,orange
87,33,97,15.513660637846431,62.55253588655995,5.500808026368586,130.05749050145613,orange
114,36,104,28.691773559234047,54.62068613645655,5.7074776227131405,181.6468589435004,orange
116,49,107,21.63409457149481,52.25542166542613,5.550767053484177,115.59648722312642,orange
101,48,83,23.940975851342483,63.59318233093334,6.339916329139725,122.50423846692186,orange
112,45,117,28.44010964419091,55.00610103770153,7.465452789439133,127.37680690177947,orange
86,41,110,29.78538688591138,69.39883386259993,5.737125086553949,169.7922117358851,orange
107,33,112,19.55193561293691,64.07880933676117,6.216491660289878,130.80585138652071,orange
99,40,103,25.267157382199606,55.02518368960094,7.41467657378057,174.28399983852105,orange
113,43,84,20.276579236400018,55.041790645167865,7.198290813125788,105.14114164059161,orange
84,42,93,27.78822152112803,64.04170052816035,6.658450639169503,174.38597544767765,orange
116,34,106,28.254400157010632,50.676386455023575,6.287470299779661,170.18770014416123,orange
83,38,113,24.388476678697067,69.29114887890299,5.602316568374242,170.0393662948955,orange
92,46,117,21.252387815024157,54.31713128421897,6.458408981236619,161.17855546596465,orange
117,32,82,21.331682954180238,53.467063591533304,5.624012475001664,151.122393253008,orange
105,36,96,23.82886849093277,62.16129871436422,7.001388764683998,164.14878766067142,orange
109,30,113,24.180483941344843,53.240073096270045,6.0529296779962,105.093167685726,orange
114,48,84,26.109939261321053,50.48391807773056,6.319498167456343,144.66068125036037,orange
98,38,89,20.96257870256127,57.42093930338,7.2790432990364575,119.05654575396954,orange
89,42,115,23.60762515275905,51.75614797108442,6.436397242082691,189.24032858051515,orange
111,46,112,17.501905443661535,57.11167848123611,6.88922563300154,116.65711806062583,orange
115,40,109,20.921781617579047,57.876296633848156,7.053416680050571,185.7432683086381,orange
97,49,106,27.19158315228675,55.96577419537684,5.5845733031474385,152.17090888802983,orange
112,35,87,24.00229844505387,62.908339315996585,7.344253691284688,181.24592714153727,orange
102,39,116,29.048496893868055,50.21949070045456,5.892016295633127,157.54579703342392,orange
92,38,116,15.485481086546955,53.4816245550888,7.2669370569952525,108.99870800738418,orange
86,33,112,27.39619189521376,51.91828384783228,6.124129674105186,131.68555640284524,orange
117,33,107,22.06591692316305,68.74005252741375,7.289093182268728,177.2275245138248,orange
92,46,116,18.725576107568216,57.9216562226988,6.606372872725313,174.54754175012255,orange
113,34,119,20.146819641746692,58.14892110246599,6.143189818856217,167.42455606895336,orange
87,34,113,16.449428113728644,65.19488022757638,7.0986974659729025,180.97214512389758,orange
93,32,99,15.200754394291767,59.12279085337091,6.955167714400904,172.56161551583156,orange
85,33,80,29.63245687517666,51.041788233098714,5.900226038594236,137.47467308667234,orange
115,39,119,20.47189181157564,61.28951192199875,6.563222124240708,186.25104548991908,orange
118,46,99,18.362491686846177,61.03168399182792,6.196801316870326,144.40056491118082,orange
94,39,108,26.790940495801905,63.643076992163216,5.961372391792448,118.37528046099871,orange
90,48,90,28.08982969482322,53.83444836110147,6.230502433317948,175.65754508613526,orange
115,48,85,25.527410883492628,51.953329285371844,5.585175686445222,198.18302590656657,orange
85,32,92,29.34536215553989,64.17692900049957,6.007479672897815,150.25169510451673,orange
115,31,94,20.399616268511167,58.77210510735251,5.676721979581208,133.77731475072326,orange
92,44,95,18.335837502615703,65.3735425907776,7.427709004237079,130.78742287526677,orange
106,88,129,25.68005527143217,72.975083128532,6.991247121809831,170.61228023699823,papaya
125,115,129,34.88905156040384,86.93888083805953,6.4218691301632775,221.6152724667529,papaya
147,113,118,32.272798956811826,79.93647857209493,6.439628823913498,203.73097597245726,papaya
104,80,129,33.06346392938116,77.50648361643164,6.504765614708276,237.26873724604292,papaya
144,103,127,26.410653793267212,83.16055889511301,6.378674180615018,192.88570800093655,papaya
102,93,106,32.081198032502826,81.26857443767162,6.599962133080918,208.84490292896703,papaya
112,112,146,31.144861937821226,80.16724326633594,6.859449069782029,216.28188064476439,papaya
132,101,125,30.966126544715657,76.9996709968095,6.689998874076503,246.52600515743262,papaya
102,83,124,25.43006768309454,82.70975398290255,6.956647772557831,173.2151371492705,papaya
106,94,149,32.24724003201361,77.98568816576255,6.005554649599251,238.00646450641605,papaya
120,114,129,34.243345824391355,88.58613283303299,6.00487377601331,180.66115728419885,papaya
113,96,111,27.257312468886006,78.36033923835096,6.373703082172688,201.85113460241166,papaya
114,112,104,32.33113329880436,71.26188938964209,6.046097480984753,156.80443496890615,papaya
130,115,119,25.841048462665615,75.62296047649163,6.280379621676655,188.4459193608265,papaya
132,101,115,31.398066926398812,81.11649848374698,6.94188820291521,164.13633068651535,papaya
121,114,116,28.594112616857867,78.70056476967653,6.964726742488687,159.60898913094078,papaya
142,96,102,29.313941285647424,84.8511579025632,6.956259931762708,219.31220747546217,papaya
114,93,103,25.046755373922196,76.46195329065918,6.891041351434486,152.93391510675212,papaya
105,86,109,29.65211114079058,87.36973049793991,6.105407041074735,207.63431065701621,papaya
102,102,118,31.35154358940401,87.65989322251397,6.264884481960335,230.61618422739747,papaya
134,85,129,27.018392166646155,84.32075858687767,6.952081402811394,192.11429453156785,papaya
137,99,111,34.891312623948075,72.66998741945159,6.978312589479865,182.5207598325525,papaya
116,115,102,29.363568530984338,75.18868291292199,6.590718856538392,185.21423021597548,papaya
103,103,130,29.910399828877015,85.74443268960324,6.431351832417117,193.97573895148787,papaya
128,116,102,25.679695340159533,78.77327055655546,6.867296436463281,209.71282237329459,papaya
119,103,125,34.9073674018299,83.70403474579223,6.791041898508033,224.04954799504185,papaya
108,80,111,33.451121457882536,70.74529363957183,6.876031976004497,151.9215180591375,papaya
105,92,149,33.880715957625995,84.37798167738852,6.588767135927197,243.86510866362696,papaya
149,109,132,26.487945003934882,89.44147754641507,6.103147870329237,165.10241725192782,papaya
103,111,131,27.493289246330427,85.52470301129934,6.375427757347591,197.40383281815076,papaya
100,116,122,27.23944501520505,80.53561686627542,6.1455598043594915,171.9084816491838,papaya
110,102,146,28.13317543779823,76.59657406025674,6.836826569472311,229.23338027216056,papaya
112,98,120,30.038111239432006,75.61480077735239,6.592347063220384,232.73599424005698,papaya
101,119,137,25.057129464430695,72.25135997104431,6.074688460357362,247.0755360105823,papaya
111,81,118,25.4194643315132,87.16282229416593,6.059612734003856,177.00547182888837,papaya
149,107,100,31.406128705313243,84.20960513209964,6.856143890614355,181.22900600917364,papaya
137,86,144,31.34152783356341,83.67933623955045,6.486084296735065,155.23430361282868,papaya
133,111,144,28.301436436134125,75.18968955550022,6.849724469298042,181.2471441186178,papaya
144,105,124,34.79203875167677,70.92112372543788,6.218288510656178,214.0727963789487,papaya
111,115,138,33.571933892810904,71.8694105787506,6.19863327914055,171.5367261703451,papaya
103,99,116,25.55566311588341,84.84154602179572,6.543178537375175,223.78066071606077,papaya
134,104,128,26.19249673298193,89.55882406320907,6.874338158734698,170.6478034482257,papaya
129,89,131,30.057356211981798,77.84114933659873,6.979371575669029,166.30837877133035,papaya
143,87,148,25.835778953752914,82.51142614261819,6.917231040560257,150.80576619534793,papaya
118,86,120,25.692540367350198,76.41244231850214,6.308384990741071,161.06428189527708,papaya
128,103,101,34.21800437254201,80.79381275057453,6.060166688532072,245.67656904714903,papaya
122,98,103,34.060181541801654,84.20510800785696,6.251697193129537,206.90562848082584,papaya
146,99,117,28.980981148699456,70.44552775575544,6.927525249250515,161.4587150440226,papaya
124,119,112,28.6822974609058,84.51977085020874,6.166956656528706,181.06399468212254,papaya
135,95,116,32.838628986115985,85.59334420598817,6.349553153962512,234.54543033332425,papaya
102,91,119,33.048715261860515,86.66514261372572,6.518036860155332,152.8223318088545,papaya
114,119,115,26.155272457571314,74.35730919965737,6.828915728498879,225.22008734936912,papaya
137,91,138,32.70389206929671,77.64502696037124,6.258467946704865,153.67762730113515,papaya
141,99,121,29.494644378624052,81.56112227147503,6.88149464083595,182.4599785656939,papaya
117,80,144,31.37743038836208,81.7340784181877,6.273495882265669,204.63182605581503,papaya
144,93,136,31.643661137204752,83.43563426769987,6.223745404915663,237.9223744891402,papaya
142,114,122,28.038531648133755,82.68039356333111,6.304031966996474,185.9057825205768,papaya
112,100,104,28.025780007103172,70.0183316858394,6.484081339803254,211.8417344944374,papaya
136,107,141,33.28339062492533,75.38859424998357,6.933732752484951,220.63159937718422,papaya
149,112,112,31.122200578643753,74.73758676724252,6.708051585468993,173.4083217666832,papaya
132,100,147,27.034610693245774,73.7731208178409,6.2594362179837235,217.87264043516254,papaya
115,99,101,31.307605872350948,70.99709985344082,6.048654190810582,191.24564554878776,papaya
105,85,133,27.358490580921362,81.39226298088238,6.8362156993311975,225.33764112339696,papaya
123,95,116,29.13971193311042,76.6352169910316,6.903956575497356,158.60863052472897,papaya
116,80,105,33.77132709137004,81.35701236199787,6.815946432362309,171.6223228474548,papaya
132,98,138,28.25678685436104,81.7511406032011,6.224016715595765,233.18164519156915,papaya
141,111,138,27.63190432031312,85.23639905223158,6.099492704676588,190.10122085468512,papaya
130,108,142,34.79816446887405,79.57207551079756,6.98692882103063,197.73431229525585,papaya
124,89,100,31.737712192853415,71.6426843380773,6.711823050432615,156.40545059017137,papaya
110,112,121,26.141922155100026,83.71001653369423,6.781496523380899,160.52578827239847,papaya
132,100,147,33.75350468848311,71.62046009835622,6.410525559161875,182.88724532433605,papaya
106,111,108,32.467589000739075,84.91122367245866,6.189063127936022,169.54475316260368,papaya
107,99,117,28.06429797911748,84.9151413665341,6.640650559039359,232.7183175095817,papaya
105,83,113,31.603799404964505,76.36758813949724,6.654711968920024,201.36013031166897,papaya
116,89,135,34.111090633589335,74.73274547125428,6.13462410422802,190.63019837489662,papaya
148,82,139,30.879385735798124,80.24487257781287,6.724656496663298,186.14188127355615,papaya
100,83,147,31.650888680347386,88.73610407759782,6.5155794971399335,167.29878224985978,papaya
110,87,129,28.45308336833694,85.85713082411804,6.594676757752538,181.43062761699895,papaya
104,117,121,28.164923278949857,87.28866932582929,6.648614701421147,170.8876690872595,papaya
116,111,142,34.88349649900723,70.98437688274173,6.44404044862925,164.23815343024995,papaya
142,110,140,25.263017118930424,75.54604110827975,6.599593161424339,235.81216465700493,papaya
110,97,126,30.749814303533597,88.12974255143253,6.826894635238171,233.71240428665254,papaya
114,102,138,29.443469826322534,73.48512880455337,6.048243159505417,183.8840294275999,papaya
116,83,140,30.087378164908753,73.65211140547854,6.4211249163565425,164.25231006689594,papaya
132,108,110,31.500269891886138,72.87796631598695,6.119118896342674,185.98723359431054,papaya
136,108,100,26.243885961857856,86.97742198461748,6.236373006136779,211.19458230312068,papaya
121,109,148,31.56763867350819,84.08789465181677,6.928385260967578,237.65756790876122,papaya
122,108,120,32.32967429998749,84.16479140046134,6.545415792363779,201.38019463059356,papaya
143,112,106,34.875982170370804,75.20484566030858,6.188532993187758,241.45130246047205,papaya
116,81,113,34.43411968946685,71.49811504435276,6.491343316740897,222.76868720177606,papaya
135,95,118,25.662207821506172,73.25932361876073,6.745793094650756,194.11240969866807,papaya
125,80,132,27.470243173014648,86.16501468192926,6.089549140296881,194.4837822948483,papaya
106,84,136,33.02120801508746,84.91381873173157,6.879893660503871,161.29897219387996,papaya
101,106,126,28.819220159492083,85.27505927086668,6.179262294830803,165.6272656158736,papaya
129,90,114,28.956731905153198,75.33170234929074,6.6036598684546535,243.34297030072668,papaya
114,100,109,31.197928522715596,78.85796542832055,6.5240549552779905,191.56650722467984,papaya
147,114,135,28.34997350893476,72.2110059398329,6.5000833292346405,161.7602794524455,papaya
149,92,137,30.34634867781135,76.5431034178401,6.616478757874561,195.68065322239624,papaya
140,110,126,27.82375213548725,87.30307215924941,6.354721859980618,154.95494977647996,papaya
110,83,143,26.63008273900901,86.8372011458511,6.965658448899321,188.2701328372234,papaya
180,57,214,30.270535631067297,85.01529164132704,6.742298599785989,229.39987557805534,coconut
191,78,216,30.387842315888474,81.64620102921387,5.865759212230369,233.06668985203027,coconut
151,77,217,26.64251170785985,82.03535640027158,6.720883750329226,227.0121749857498,coconut
177,75,239,33.40787631701949,92.87562855335258,6.906114311461272,246.90964972605326,coconut
159,58,236,32.33098224785769,86.39013223643238,6.48383020714818,228.69547982399035,coconut
185,60,216,27.59920233481362,81.17790143761175,6.433345495181512,181.09037434523344,coconut
196,70,227,27.031603412689563,81.60405071182461,5.686610175734888,211.68943771072082,coconut
153,52,225,25.402702802371756,80.40639508424492,6.167920229362997,208.48839170972752,coconut
152,60,203,31.955657125754175,91.22502651840317,5.971779118739164,203.91755725313024,coconut
187,60,215,30.074446429562055,87.78034269836408,6.013153029398203,217.1998473070102,coconut
153,76,243,34.58867489251517,88.34258424942006,6.649704153667854,232.9464321527243,coconut
188,65,231,34.71279838254841,93.68837830787645,5.864610083409493,237.7594505103762,coconut
176,57,212,34.89408554871777,84.96602920095917,6.858794096833486,165.42232239406727,coconut
169,79,242,28.758330562663414,80.04608518905113,5.575749680764851,189.60636959881805,coconut
172,61,201,32.91143573902879,90.49251080933011,6.843261797433423,150.43749324207081,coconut
194,60,200,34.991205118323684,83.06093986489302,6.646798539621267,240.3105656839246,coconut
173,76,221,34.467917197883054,89.73362703633667,5.583013887462985,180.33277032516725,coconut
169,59,209,27.765780963317354,92.77915614885703,5.6260996277588085,225.2886964541118,coconut
186,63,243,33.52288162224136,88.35604984318749,6.863431556453262,170.04779258227873,coconut
185,63,247,27.82171348803875,90.20102276273393,6.100458602279639,192.51859718012028,coconut
187,66,230,30.0786782168853,81.760548270712,6.900425153653915,180.660847536399,coconut
188,62,221,33.2547943339829,91.8379065575649,6.627568129518888,152.0274400085552,coconut
152,50,216,33.74754373628972,89.07347879659507,6.166440670388611,191.07707793913914,coconut
159,68,248,33.00533224487373,86.708162012754,5.847369845556051,235.7372276932826,coconut
165,61,218,28.235847558668745,85.84313649369176,6.855147416807175,199.92890672300138,coconut
177,77,241,32.4471985225939,89.55779759573761,5.512104355340559,203.68716468648617,coconut
188,53,234,26.821764229597484,81.88110527905165,5.555238429991294,192.65065386080002,coconut
184,56,233,31.316959732452002,84.53073168348197,6.102461242993947,236.25631467926772,coconut
183,67,209,32.148491107307706,82.03709106219002,6.3494015336248015,179.7436292183515,coconut
176,78,228,31.293189443430922,85.99084997771017,6.153132859266698,175.69795516402283,coconut
179,67,244,31.883546544307585,93.06540502684902,5.810738977809974,239.51493193137753,coconut
162,72,224,28.307349111750636,93.25851811512172,6.763773033681744,171.77519556341912,coconut
154,50,229,32.827865466078656,91.1563724322077,5.5835217251081035,213.82476897329153,coconut
185,62,231,32.62475184406576,84.81794503916824,5.664772291137886,165.26311178020444,coconut
195,77,240,30.918267082997875,80.72218401671199,6.600389985971597,173.18876557633908,coconut
160,62,228,34.17565858311846,80.58230705538597,5.762990714167156,152.44801758950354,coconut
182,54,218,26.507835800587063,93.41303723977981,6.823963409245197,241.37040749983498,coconut
178,52,237,25.640950121615493,88.3074614425189,5.708846396796912,188.28474384627157,coconut
190,64,249,32.44153946134303,82.6402537771939,6.220083074497003,235.02144942838072,coconut
197,64,248,29.29537769797154,92.83034003889533,6.012192293321727,162.07672204021284,coconut
181,69,240,29.41582442003766,85.5625468256122,6.732599013989661,191.27347677990753,coconut
185,52,244,30.136100697491802,80.67551786997163,5.869452029089789,232.72839945368605,coconut
161,59,241,29.746899706736933,87.25175097886476,5.51802147251201,172.84257693601447,coconut
170,53,209,29.48045308023103,92.28364737502997,6.9907172273141605,186.89332930567832,coconut
199,77,214,30.368946254332094,83.48812345816505,6.855079047479383,212.2466869706048,coconut
157,76,244,30.33034485662394,82.30677382572193,6.628425675142065,240.85809847439003,coconut
199,77,242,34.916712206854214,84.54349251352845,6.407669474936067,232.30452458990104,coconut
152,59,210,27.022237118208885,82.89724994572218,6.131337076882134,159.2101994069768,coconut
169,79,228,31.89181516718186,87.17440581912369,6.706112428654242,185.5707911338171,coconut
150,75,204,34.10474065071173,85.1058467437801,5.851917396294623,214.8108778555898,coconut
198,55,233,30.446713976334124,82.35607937243243,6.262633109275521,222.5398930544033,coconut
194,73,246,32.43716754104234,91.97364474183505,5.766498745225931,165.15064838677267,coconut
175,61,203,31.030347310996042,87.21584542106167,5.5892439109432015,213.46368832037507,coconut
170,58,216,25.992663227455743,87.53072145485977,6.580008621214413,207.99410811466143,coconut
171,57,232,32.225940472521316,85.65495632743509,5.619228930455456,165.6185004572753,coconut
193,60,224,29.585003508455145,86.60384820194156,6.581563088365954,154.19111953470915,coconut
164,64,235,31.205195467746933,92.2401907281619,6.3520153905694645,184.1048279118367,coconut
154,79,209,28.35810518014788,81.88533602258846,5.9681239842204805,233.44167886454846,coconut
161,51,216,32.98894967277967,84.41234895284994,6.980131049436187,173.48975247323108,coconut
188,72,222,32.734490888203325,81.43902696507627,5.803888853334494,161.17478388944417,coconut
190,62,221,30.987934278680772,87.40595729609139,6.8385298230519185,246.661430369125,coconut
192,55,206,31.865032037908758,84.192604820022,6.348665648817649,248.86404387535015,coconut
159,71,203,29.54411746693099,93.63484650398453,6.932708832739013,199.4281032411331,coconut
169,61,216,34.13523940773574,81.6784065078752,6.474941921571647,192.2092045527991,coconut
187,63,248,33.03405203355759,87.61996713465938,6.1567740581858175,231.70860496060712,coconut
164,58,226,26.523670829634984,83.4839823927899,6.692084307003859,213.0866003321919,coconut
159,63,247,27.97367848956121,92.5731583957226,6.893750093200126,247.9585572975173,coconut
186,51,244,27.765249032552966,85.4634173415444,5.796180056581961,247.48935303295465,coconut
181,64,202,31.106320188963753,86.42350775118051,6.348489473023084,151.13897802781614,coconut
174,51,215,25.513795493793193,86.78193141365992,5.704343782861418,165.34869230805444,coconut
174,72,236,25.79861726514671,82.2637715750088,6.188377968649574,244.94074492755146,coconut
199,74,243,25.80097811044197,88.16379169265412,6.227806902838097,196.8999273744829,coconut
177,75,208,34.27245331153682,80.92262347665896,5.636503629988673,164.78615679408014,coconut
197,70,211,29.597384309286983,84.02701123025585,6.780715088627119,247.4517850067195,coconut
164,58,229,28.502443955510593,83.56829753147841,6.04782790656754,157.83374174814853,coconut
161,73,224,25.583056179575486,86.71010439980247,6.504098680702247,155.45159989932648,coconut
165,78,209,27.357699651875635,92.92430171438755,6.933479048516846,235.25462941388227,coconut
188,73,227,30.797722980347864,83.44528651087874,5.678976532906422,226.89963183766608,coconut
160,53,246,26.329635450316022,82.23251874653033,5.83442490188531,202.10864144374133,coconut
184,59,232,31.33848166791833,84.85442343843879,5.622103600467014,244.67383393922304,coconut
195,53,200,25.208392987853973,94.56446665859582,6.009678070334075,213.5932250631881,coconut
164,60,244,27.806245003454748,90.21541137622995,6.395780431815309,204.25681409270857,coconut
190,61,207,26.48162002766632,81.67336812113312,6.883626835051699,189.74585092760464,coconut
186,79,214,33.87641255848079,81.31363063010419,6.178617072302653,165.6595080819513,coconut
169,71,211,33.27567826008537,83.47302742077242,6.953667648281918,156.7960594521585,coconut
166,56,248,31.470592325705393,80.72349516498132,6.899931214926319,185.4378671976485,coconut
153,55,218,28.053944786370337,83.67327750426223,6.402181500149523,194.94372417725634,coconut
177,69,218,27.953924544972843,80.90822139851201,6.969908188427228,219.8178508289344,coconut
156,60,231,25.671487967530545,81.26552827750085,6.98864995382242,246.7868666354236,coconut
162,63,222,25.995429932019412,92.60543176082636,6.52162807507443,154.9981348831891,coconut
193,67,247,28.93734088488919,84.26148646458934,6.9361969534440515,153.30196757427944,coconut
179,60,237,32.560028440342556,87.51031143870354,6.369141126247834,234.49733212355534,coconut
188,69,206,33.80909647031032,84.02025256089064,6.321438391311091,244.37570859857578,coconut
182,78,244,33.677444955222455,90.24203566823768,6.635900586079561,207.3396137801177,coconut
173,69,235,31.69449978117086,83.17050598916057,5.831127667807639,182.4984805719893,coconut
195,57,233,34.51791047874581,81.00647617662509,6.314188132467298,154.0677270653778,coconut
156,58,239,30.594132803255473,88.46482973612461,5.777042552185355,193.2522964519604,coconut
176,75,242,34.9736664417384,91.48820208449041,5.77083825726459,199.75114289399568,coconut
167,67,208,29.871251313330077,92.0515781708826,6.269354034353001,239.09024398365153,coconut
154,76,232,29.74774504476514,86.18339427860919,6.126424790531534,208.98949118187855,coconut
127,56,74,26.733751531058203,75.26014161465568,6.125586938294284,114.66294486043485,cotton
126,43,63,23.038932193295047,71.51204680595762,5.835965625395668,119.0666192700602,cotton
125,45,79,26.259263174353308,76.2879641256607,7.189082715105333,85.97469318487721,cotton
116,56,71,33.278166520188414,70.6951202747988,7.308781485529234,99.7091258478575,cotton
102,44,76,25.092337529515994,72.33213947262594,5.971331498529722,83.49868340980508,cotton
107,54,63,32.5456989741063,60.58534491114592,6.98388672011754,92.31353510323727,cotton
140,59,69,33.4694290375402,72.74582955327034,6.719882313332262,82.16920803653383,cotton
128,47,73,29.186744864008126,61.9053963753454,6.916064990755242,86.1239745878907,cotton
127,42,64,21.544121007319582,60.3222315398457,6.481442394211653,116.34842029954896,cotton
128,40,78,30.767613400514616,62.08665117730888,7.385695227874736,84.84247244286252,cotton
139,56,77,24.396772573511146,60.57526044051044,5.948099281220663,91.27840688501963,cotton
147,57,65,26.259305705344936,60.13900334738617,6.861142423695107,96.2948663484888,cotton
115,48,75,29.652341531271524,68.78640768631216,6.952224806196814,81.95084358059394,cotton
126,42,74,28.624158234507327,73.109465517936,6.138794451974592,109.83442480799394,cotton
111,57,76,21.248543798193523,69.88874893704438,5.8117248565523765,90.99832709348762,cotton
131,42,65,20.489109106954334,70.33305497564022,7.421626660208656,82.92167010434453,cotton
149,51,62,20.762941247583584,75.95939507281764,7.150458407738778,117.07032060754636,cotton
119,50,63,24.476065819814604,70.0866905925654,6.608686121122728,89.85234874477214,cotton
125,54,74,29.346891303824766,78.5609807051143,6.388394268645246,99.54864741228039,cotton
102,47,69,20.480109980413797,73.80350394564701,6.795402583763811,100.9724439893815,cotton
119,40,64,26.149113069274637,67.25572553196025,5.805263207120491,115.59115871525061,cotton
138,56,76,34.194110157222276,78.8239298669786,6.762131421057969,103.78534915064779,cotton
145,58,75,33.771113692601034,69.12552818121604,7.291108005289865,112.81068193167272,cotton
138,55,78,30.549242106426497,75.17219575898562,7.303880909348672,105.47733096463298,cotton
120,59,62,33.54667227931179,70.28896402120134,7.3841017082896085,95.06191001535099,cotton
131,52,79,21.997002619493813,71.25813235084625,6.071763262382918,86.68306725767175,cotton
140,57,61,26.860252963207447,65.59320633837632,5.943456835094853,82.65651521681986,cotton
115,51,73,24.521352531487196,77.78156464511454,7.15545803953057,82.30875258401883,cotton
134,59,66,23.573730434445586,66.30771795774982,7.046873100576375,113.1307001285667,cotton
129,50,70,23.47612345239956,74.38559870416836,6.5328566822273055,97.3273693486324,cotton
136,46,72,33.64401262390267,77.90441413443946,7.1673218231865965,113.66271107144735,cotton
120,40,62,28.427710639718605,66.38881040553863,6.705226089763668,90.31665155254332,cotton
140,46,71,34.672227317082864,76.22329215223714,6.966110083581802,106.78277689034864,cotton
117,40,74,32.10394492349093,68.42994417565176,6.68441326958113,108.01334500108193,cotton
108,51,66,32.17441480788217,73.94624121298669,6.636665900809588,105.37803605437438,cotton
144,55,63,21.232879813776208,76.89552906772494,6.642019416900378,111.99529386351735,cotton
105,45,70,22.277966063106152,75.90699876265282,6.773614241356526,97.99570957370446,cotton
137,51,70,29.28168386232377,64.29313631958594,7.417654219641551,94.51094947714701,cotton
103,40,67,21.38180934613913,62.683430889181246,7.361423442950831,111.14774287064253,cotton
100,41,60,32.23613715882743,64.61337600201828,7.234623521922205,93.26190429580343,cotton
123,42,61,26.136468820275386,75.25369368024575,6.858940956000964,101.64430743181089,cotton
144,53,62,32.5121825440836,65.15445043427378,6.430984264587394,82.94999557191613,cotton
147,58,60,33.97927329588676,75.46134470174111,6.8672010399211185,96.59550029055465,cotton
101,47,62,32.692902248700946,66.80488720014853,7.403602262259619,83.9230913139373,cotton
140,46,61,27.117314877137815,63.59633480658538,6.077324289454509,90.40915439373913,cotton
135,56,68,22.86737951471532,70.21549421949555,5.806686170832128,95.12765242571326,cotton
135,40,68,34.95011603650481,76.66222335499899,6.538479834074882,98.92168918621954,cotton
109,56,63,31.101893137235706,62.6325122608075,6.4228750628862485,106.70739306913529,cotton
117,58,60,33.006635879857974,77.1342211022033,6.397233647334275,109.66612308855147,cotton
135,46,62,26.023541618381863,62.63773784526401,7.175324595542568,86.69444578739281,cotton
139,55,69,31.719792064557936,75.70340570288403,5.841869967006267,104.18619895822809,cotton
123,57,72,31.12875274116567,67.89158822996089,7.304008579025149,87.26442088987966,cotton
146,50,78,25.667074864163354,77.51831145706615,7.105586735768164,91.8840278728067,cotton
135,51,79,32.825854785785936,62.17050181179652,6.478524060799218,90.15860113925865,cotton
114,57,68,33.09886965044805,75.6435071779186,7.478166720183125,90.92644964516626,cotton
133,40,66,28.68515870995941,75.73159809091453,6.040509158355986,96.96121110862025,cotton
100,43,76,20.819582362804155,70.65226045865903,6.774426864948812,88.85052013889188,cotton
144,51,71,21.676278716379958,63.21233357082282,5.808930282845221,106.95701384988399,cotton
115,46,70,21.602712716895187,76.38565320921208,7.169230713571836,83.1387402418006,cotton
119,53,69,30.840317255713348,77.58896865749901,6.230167092229048,86.70034472809336,cotton
107,58,67,21.804857193701544,65.74049030373075,6.005114559706758,86.10741869934952,cotton
145,54,74,22.344842200653684,74.46328564372052,6.267166080835915,83.58101263466072,cotton
111,55,70,30.02590476723875,64.16635336346759,5.9732516691669915,87.59457881474508,cotton
108,53,78,23.990340667772735,62.49801239751181,6.837623980121588,85.81173788502656,cotton
113,56,73,24.9567401217698,62.455463990416035,6.717635538616604,81.38497033600883,cotton
131,50,60,23.110720031332104,77.53822526771596,6.8985388962206855,105.57557017500145,cotton
107,52,64,28.91741765322314,77.4821772116957,7.137547638584412,100.4234161109322,cotton
102,47,61,29.49482730549962,78.57304750649881,6.700813703175709,107.46999987017668,cotton
132,53,63,27.804653599135854,74.26370378851928,6.412709554309885,91.81317749964094,cotton
